"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Cl_Diss_Water","DMS_Tot_Water","EC_Phys_Water","F_Diss_Water","K_Diss_Water","Mg_Diss_Water","Na_Diss_Water","NH4_N_Diss_Water","NO3_NO2_N_Diss_Water","P_Tot_Water","pH_Diss_Water","PO4_P_Diss_Water","Si_Diss_Water","SO4_Diss_Water","TAL_Diss_Water","Station","Qat"
102620,1990-06-04 15:40:00,0,"DWS-RQIS","HGCL2",12.6,27.5,146,23.9,0.13,0.75,6.6,20.8,0.02,0.335,#n/a,7.56,0.011,6.5,5.4,57.7,"U1H006Q01","U10M"
102620,1990-06-11 15:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,19.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-06-18 15:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,23.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-06-25 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,24.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-07-03 08:20:00,0,"DWS-RQIS","HGCL2",13.4,30.8,166,27.9,0.19,0.86,7.5,25.2,0.04,0.379,#n/a,7.58,0.006,6.19,9.8,63.1,"U1H006Q01","U10M"
102620,1990-07-16 17:00:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,25.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-07-23 14:50:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,26.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-07-30 16:30:00,0,"DWS-RQIS","HGCL2",14,38.6,187,27.6,0.18,0.9,8.9,27.2,0.078,0.359,#n/a,7.54,0.005,5.91,15.1,65.9,"U1H006Q01","U10M"
102620,1990-08-06 16:40:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,27.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-08-13 16:30:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,27,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-08-20 16:25:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,28.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-08-27 16:45:00,0,"DWS-RQIS","HGCL2",14.4,36.2,189,28.4,0.25,0.98,9.2,27.9,0.05,0.237,#n/a,7.88,0.006,6.01,12.6,70.6,"U1H006Q01","U10M"
102620,1990-09-03 18:00:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,24.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-09-10 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,23.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-09-17 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,23.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-09-24 16:30:00,0,"DWS-RQIS","HGCL2",15.4,37,188,29.1,0.16,0.78,8.7,29,0.02,0.164,#n/a,7.74,0.007,5.51,12.9,68.5,"U1H006Q01","U10M"
102620,1990-10-01 17:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,24,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-10-08 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,27.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-10-15 15:40:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,27.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-10-22 16:25:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,26.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-10-29 16:05:00,0,"DWS-RQIS","HGCL2",9.9,22.2,122,17,0.33,0.62,5.2,16.9,0.02,0.02,#n/a,7.39,0.022,5.46,7.8,48.5,"U1H006Q01","U10M"
102620,1990-11-05 15:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,16.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-11-12 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,16.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-11-19 16:20:00,0,"DWS-RQIS","HGCL2",9.2,22.7,125,21,0.16,0.76,5.2,18.6,0.02,0.02,#n/a,8.06,0.008,5.4,7.4,49.7,"U1H006Q01","U10M"
102620,1990-11-26 16:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,21,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-12-03 15:55:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,19.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-12-10 17:30:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-12-17 17:50:00,0,"DWS-RQIS","HGCL2",6.5,13.5,77,11.3,0.17,0.65,3.7,8.9,0.07,0.21,#n/a,7.37,0.07,7.34,6,29.5,"U1H006Q01","U10M"
102620,1990-12-24 16:45:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,12.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1990-12-31 17:00:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,13.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-01-07 16:30:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,4.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-01-14 16:50:00,0,"DWS-RQIS","HGCL2",6.7,10.9,73,11.2,0.12,0.48,3.3,7.5,0.045,0.041,#n/a,7.37,0.008,6.14,4.1,32.2,"U1H006Q01","U10M"
102620,1991-01-21 16:35:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,7.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-01-28 17:00:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,5.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-02-04 17:20:00,0,"DWS-RQIS","HGCL2",4.1,6.9,47,7.7,0.11,0.65,2.2,4.9,0.02,0.178,#n/a,7.8,0.007,6.43,2,18.8,"U1H006Q01","U10M"
102620,1991-02-06 18:10:00,0,"DWS-RQIS","HGCL2",3.6,7.5,47,6.3,0.24,0.72,2.4,3.4,0.02,0.02,#n/a,7.03,0.017,6.3,5.5,19.2,"U1H006Q01","U10M"
102620,1991-02-11 18:00:00,0,"DWS-RQIS","HGCL2",3.3,7.2,42,6.2,0.14,0.75,2,4.3,0.098,0.245,#n/a,8.1,0.021,6.29,2,16.5,"U1H006Q01","U10M"
102620,1991-02-18 18:10:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,#n/a,5.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,7.7,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-02-25 17:00:00,0,"DWS-RQIS","HGCL2",5.1,7.7,55,9.1,0.12,0.56,2.9,6.3,0.041,0.297,#n/a,8.21,0.014,7.22,2,22.7,"U1H006Q01","U10M"
102620,1991-03-04 17:40:00,0,"DWS-RQIS","HGCL2",6.6,5.9,71,11.6,0.05,0.51,3.2,6.6,0.042,0.113,#n/a,7.65,0.016,7.77,9,31.7,"U1H006Q01","U10M"
102620,1991-03-11 16:10:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-03-18 16:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,10.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-03-25 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,12.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-04-01 16:30:00,0,"DWS-RQIS","HGCL2",6.4,6.7,69,11.3,0.05,0.51,3.2,6.9,0.042,0.144,#n/a,7.67,0.012,7.41,8.6,29.6,"U1H006Q01","U10M"
102620,1991-04-08 18:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,12.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-04-15 15:55:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,13.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-04-22 17:10:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,15.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-04-29 17:05:00,0,"DWS-RQIS","HGCL2",9.7,15.9,109,19.3,0.13,0.55,5,13.8,0.02,0.05,#n/a,7.83,0.011,6.49,6.7,46.4,"U1H006Q01","U10M"
102620,1991-05-06 17:55:00,0,"DWS-RQIS","HGCL2",10.2,17.3,116,19.8,0.15,0.58,5.2,14.2,0.046,0.072,#n/a,7.93,0.013,6.52,8.1,49.1,"U1H006Q01","U10M"
102620,1991-05-13 15:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,22.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-05-20 16:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,22,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-05-27 16:35:00,0,"DWS-RQIS","HGCL2",10.8,24,130,20.8,0.05,0.69,6.2,18.7,0.072,0.147,#n/a,7.62,0.009,6.56,7.2,50.1,"U1H006Q01","U10M"
102620,1991-06-03 16:25:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,25.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-06-10 16:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,27,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-06-17 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,29,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-06-24 16:30:00,0,"DWS-RQIS","HGCL2",12.2,27.1,146,23.3,0.13,0.74,6.8,21.7,0.047,0.127,#n/a,7.67,0.015,6.07,8.8,55.9,"U1H006Q01","U10M"
102620,1991-07-01 16:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,20,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-07-08 16:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,25.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-07-15 17:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,18,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-07-22 15:10:00,0,"DWS-RQIS","HGCL2",13.6,31.2,165,26.2,0.13,0.62,7.9,24,0.02,0.193,#n/a,7.58,0.019,5.38,10.2,62.3,"U1H006Q01","U10M"
102620,1991-07-29 14:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,22,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-08-05 16:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,14.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-08-12 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,16.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-08-19 16:50:00,0,"DWS-RQIS","HGCL2",16.6,35.5,191,29.1,0.19,0.61,8.8,29.9,0.02,0.096,#n/a,7.6,0.014,4.91,11.7,71.5,"U1H006Q01","U10M"
102620,1991-08-26 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,17.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-09-02 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,18.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-09-09 16:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,18.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-09-16 16:10:00,0,"DWS-RQIS","HGCL2",17,39.6,193,33.5,0.18,0.97,8.9,31.4,0.049,0.05,#n/a,7.99,0.022,4.65,11.5,68.5,"U1H006Q01","U10M"
102620,1991-09-23 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,18.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-09-30 16:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,13.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-10-07 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,15.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-10-14 18:20:00,0,"DWS-RQIS","HGCL2",12.1,30.6,154,28.3,0.18,1.07,7.3,24,0.02,0.196,#n/a,8.11,0.008,6.62,10.9,55.2,"U1H006Q01","U10M"
102620,1991-11-04 17:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-11-11 16:55:00,0,"DWS-RQIS","HGCL2",8.3,17.8,105,18.5,0.15,0.71,4.8,13.8,0.02,0.02,#n/a,7.66,0.028,4.75,7.6,42,"U1H006Q01","U10M"
102620,1991-11-18 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-11-21 17:40:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-11-25 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-11-28 16:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-12-02 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1991-12-09 17:00:00,0,"DWS-RQIS","HGCL2",4.2,10.4,54,8.9,0.05,0.75,3.3,6.1,0.062,0.206,#n/a,7.65,0.018,6.07,2,20.5,"U1H006Q01","U10M"
102620,1991-12-30 16:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-01-06 17:15:00,0,"DWS-RQIS","HGCL2",3.9,3.2,50,7.9,0.05,0.77,2.4,2.2,0.02,0.186,#n/a,7.17,0.023,6.71,9.7,22.3,"U1H006Q01","U10M"
102620,1992-01-13 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-01-20 18:40:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-01-27 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-02-03 17:35:00,0,"DWS-RQIS","HGCL2",6,11.3,79,13.7,0.13,0.71,3.3,9,0.02,0.02,#n/a,7.81,0.013,6.12,2,36.5,"U1H006Q01","U10M"
102620,1992-02-10 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-02-17 18:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-02-24 17:25:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-03-02 13:25:00,0,"DWS-RQIS","HGCL2",5.1,6,61,9.9,0.05,1.04,2.6,5.2,0.02,0.046,#n/a,7.29,0.023,6.58,6.1,28.6,"U1H006Q01","U10M"
102620,1992-03-09 15:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-03-16 14:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-03-23 14:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-03-30 14:05:00,0,"DWS-RQIS","HGCL2",6.6,9.5,84,13.6,0.16,1.58,3.3,9.3,0.287,0.423,#n/a,7.89,0.213,6.84,12.7,30.8,"U1H006Q01","U10M"
102620,1992-04-13 13:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-04-20 14:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-04-27 14:55:00,0,"DWS-RQIS","HGCL2",10.2,14.1,108,19.6,0.15,0.87,5,13.4,0.066,0.02,#n/a,8.1,0.011,4.66,7.4,46.4,"U1H006Q01","U10M"
102620,1992-05-04 15:55:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,10,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-05-11 14:50:00,0,"DWS-RQIS","HGCL2",12.8,19.1,140,22.7,0.13,0.81,6.8,17.3,0.02,0.081,#n/a,8.03,0.027,4.47,10.5,59.1,"U1H006Q01","U10M"
102620,1992-05-18 15:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,11.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-05-25 13:30:00,0,"DWS-RQIS","HGCL2",12.8,22.4,145,25.3,0.16,0.8,6.7,19.4,0.043,0.02,#n/a,7.09,0.005,6.55,13.1,57,"U1H006Q01","U10M"
102620,1992-06-01 16:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-06-08 14:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,14.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-06-15 14:25:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,15.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-06-22 14:30:00,0,"DWS-RQIS","HGCL2",14.8,27.1,165,27.7,0.19,1,7.8,23.3,0.045,0.02,#n/a,8.03,0.031,4.21,14.4,62.4,"U1H006Q01","U10M"
102620,1992-06-29 16:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,16,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-07-06 15:55:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,14.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-07-13 15:55:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,15.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-07-20 14:15:00,0,"DWS-RQIS","HGCL2",17,35.9,204,32.7,0.32,0.96,8.1,29,0.04,0.02,#n/a,7.62,0.016,3.27,21.5,74.5,"U1H006Q01","U10M"
102620,1992-07-27 12:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,16.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-08-03 13:05:00,0,"DWS-RQIS","HGCL2",17,38.8,204,32.9,0.2,0.98,8.5,30.8,0.067,0.02,#n/a,7.57,0.05,2.92,16.9,74.2,"U1H006Q01","U10M"
102620,1992-08-03 13:06:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,19.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-08-10 13:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,20.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H006Q01","U10M"
102620,1992-08-17 13:20:00,0,"DWS-RQIS","HGCL2",19.5,43,226,33.4,0.17,1.8,9.4,35.1,0.02,0.02,#n/a,7.73,0.01,1.73,18.6,80.4,"U1H006Q01","U10M"
